OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteVolume,NumberTrades,BaseVolumne,QuoteVolumne,Ignored
2020-07-17 11:01:00,0.00191110,0.00191320,0.00191000,0.00191280,618.41000000,2020-07-17 11:01:59.999,1.18209249,53,508.67000000,0.97244591,0
2020-07-17 11:02:00,0.00191320,0.00191410,0.00191010,0.00191030,69.79000000,2020-07-17 11:02:59.999,0.13343981,28,20.74000000,0.03967713,0
2020-07-17 11:03:00,0.00191020,0.00191160,0.00190800,0.00190830,512.20000000,2020-07-17 11:03:59.999,0.97825472,69,108.04000000,0.20631163,0
2020-07-17 11:04:00,0.00190820,0.00191000,0.00190770,0.00191000,328.46000000,2020-07-17 11:04:59.999,0.62692210,39,222.57000000,0.42474615,0
2020-07-17 11:05:00,0.00191000,0.00191100,0.00190770,0.00190800,130.27000000,2020-07-17 11:05:59.999,0.24869545,64,64.09000000,0.12237688,0
2020-07-17 11:06:00,0.00190800,0.00190860,0.00190770,0.00190770,33.09000000,2020-07-17 11:06:59.999,0.06313652,13,9.89000000,0.01887464,0
2020-07-17 11:07:00,0.00190830,0.00190830,0.00190770,0.00190780,114.76000000,2020-07-17 11:07:59.999,0.21893449,14,30.41000000,0.05801675,0
2020-07-17 11:08:00,0.00190770,0.00190960,0.00190700,0.00190850,93.97000000,2020-07-17 11:08:59.999,0.17926059,37,25.85000000,0.04932231,0
2020-07-17 11:09:00,0.00190830,0.00190950,0.00190400,0.00190520,2871.95000000,2020-07-17 11:09:59.999,5.47474249,152,523.52000000,0.99769825,0
2020-07-17 11:10:00,0.00190510,0.00190510,0.00190250,0.00190290,296.62000000,2020-07-17 11:10:59.999,0.56456132,87,41.41000000,0.07885319,0
2020-07-17 11:11:00,0.00190320,0.00190540,0.00190250,0.00190500,88.01000000,2020-07-17 11:11:59.999,0.16756007,29,58.29000000,0.11098607,0
2020-07-17 11:12:00,0.00190510,0.00190620,0.00190470,0.00190620,297.27000000,2020-07-17 11:12:59.999,0.56637782,16,286.21000000,0.54530374,0
2020-07-17 11:13:00,0.00190600,0.00190660,0.00190450,0.00190560,191.17000000,2020-07-17 11:13:59.999,0.36425662,31,21.26000000,0.04051447,0
2020-07-17 11:14:00,0.00190570,0.00190580,0.00190450,0.00190540,116.35000000,2020-07-17 11:14:59.999,0.22164554,31,30.15000000,0.05745345,0
2020-07-17 11:15:00,0.00190540,0.00190560,0.00190490,0.00190500,26.12000000,2020-07-17 11:15:59.999,0.04976243,17,10.61000000,0.02021614,0
2020-07-17 11:16:00,0.00190520,0.00190520,0.00190350,0.00190430,227.00000000,2020-07-17 11:16:59.999,0.43233076,37,40.48000000,0.07711630,0
2020-07-17 11:17:00,0.00190430,0.00190510,0.00190430,0.00190450,44.71000000,2020-07-17 11:17:59.999,0.08516509,20,20.02000000,0.03813537,0
2020-07-17 11:18:00,0.00190490,0.00190520,0.00190460,0.00190500,45.78000000,2020-07-17 11:18:59.999,0.08720912,18,29.24000000,0.05570453,0
2020-07-17 11:19:00,0.00190500,0.00190510,0.00190460,0.00190510,103.79000000,2020-07-17 11:19:59.999,0.19772136,26,78.04000000,0.14867207,0
2020-07-17 11:20:00,0.00190490,0.00190510,0.00190230,0.00190230,194.68000000,2020-07-17 11:20:59.999,0.37059777,72,19.72000000,0.03752802,0
2020-07-17 11:21:00,0.00190250,0.00190260,0.00190240,0.00190240,36.76000000,2020-07-17 11:21:59.999,0.06993714,18,25.59000000,0.04868699,0
2020-07-17 11:22:00,0.00190260,0.00190510,0.00190250,0.00190510,173.36000000,2020-07-17 11:22:59.999,0.33013465,40,150.11000000,0.28587322,0
2020-07-17 11:23:00,0.00190510,0.00190550,0.00190510,0.00190520,508.40000000,2020-07-17 11:23:59.999,0.96860319,25,118.65000000,0.22605131,0
2020-07-17 11:24:00,0.00190520,0.00190570,0.00190520,0.00190570,56.33000000,2020-07-17 11:24:59.999,0.10733216,18,29.17000000,0.05558404,0
2020-07-17 11:25:00,0.00190570,0.00190570,0.00190520,0.00190540,44.88000000,2020-07-17 11:25:59.999,0.08551744,21,23.87000000,0.04548645,0
2020-07-17 11:26:00,0.00190540,0.00190550,0.00190520,0.00190520,63.86000000,2020-07-17 11:26:59.999,0.12167331,23,17.02000000,0.03243136,0
2020-07-17 11:27:00,0.00190540,0.00190550,0.00190520,0.00190550,76.82000000,2020-07-17 11:27:59.999,0.14636292,21,44.20000000,0.08421442,0
2020-07-17 11:28:00,0.00190530,0.00190530,0.00190340,0.00190380,204.77000000,2020-07-17 11:28:59.999,0.38989534,49,104.32000000,0.19863457,0
2020-07-17 11:29:00,0.00190380,0.00190420,0.00190360,0.00190420,82.54000000,2020-07-17 11:29:59.999,0.15715554,25,67.11000000,0.12778032,0
2020-07-17 11:30:00,0.00190390,0.00190460,0.00190360,0.00190370,43.63000000,2020-07-17 11:30:59.999,0.08307186,31,13.87000000,0.02641316,0
2020-07-17 11:31:00,0.00190390,0.00190450,0.00190250,0.00190300,619.97000000,2020-07-17 11:31:59.999,1.17987126,52,372.10000000,0.70816191,0
2020-07-17 11:32:00,0.00190300,0.00190430,0.00190110,0.00190150,832.49000000,2020-07-17 11:32:59.999,1.58373101,151,190.94000000,0.36330612,0
2020-07-17 11:33:00,0.00190120,0.00190250,0.00190090,0.00190130,542.14000000,2020-07-17 11:33:59.999,1.03066153,64,197.03000000,0.37458263,0
2020-07-17 11:34:00,0.00190100,0.00190140,0.00189900,0.00189950,684.43000000,2020-07-17 11:34:59.999,1.30054594,125,11.55000000,0.02195341,0
2020-07-17 11:35:00,0.00189940,0.00190000,0.00189660,0.00189690,622.99000000,2020-07-17 11:35:59.999,1.18263854,190,66.31000000,0.12593132,0
2020-07-17 11:36:00,0.00189700,0.00189910,0.00189660,0.00189850,383.82000000,2020-07-17 11:36:59.999,0.72831048,82,307.86000000,0.58420422,0
2020-07-17 11:37:00,0.00189820,0.00189900,0.00189720,0.00189900,237.09000000,2020-07-17 11:37:59.999,0.44993631,63,205.84000000,0.39063376,0
2020-07-17 11:38:00,0.00189900,0.00189910,0.00189620,0.00189620,771.70000000,2020-07-17 11:38:59.999,1.46406682,93,61.11000000,0.11596108,0
2020-07-17 11:39:00,0.00189620,0.00189710,0.00189600,0.00189710,269.85000000,2020-07-17 11:39:59.999,0.51168523,51,86.46000000,0.16396889,0
2020-07-17 11:40:00,0.00189730,0.00189770,0.00189730,0.00189760,59.46000000,2020-07-17 11:40:59.999,0.11283090,22,51.63000000,0.09797488,0
2020-07-17 11:41:00,0.00189740,0.00189860,0.00189740,0.00189810,87.69000000,2020-07-17 11:41:59.999,0.16643604,33,71.78000000,0.13624425,0
2020-07-17 11:42:00,0.00189820,0.00189830,0.00189600,0.00189620,398.94000000,2020-07-17 11:42:59.999,0.75679690,47,298.61000000,0.56647445,0
2020-07-17 11:43:00,0.00189640,0.00189790,0.00189600,0.00189780,204.64000000,2020-07-17 11:43:59.999,0.38813721,35,178.55000000,0.33866332,0
2020-07-17 11:44:00,0.00189830,0.00189890,0.00189660,0.00189870,416.11000000,2020-07-17 11:44:59.999,0.79006477,63,76.72000000,0.14560976,0
2020-07-17 11:45:00,0.00189870,0.00189900,0.00189690,0.00189830,198.15000000,2020-07-17 11:45:59.999,0.37614182,29,20.84000000,0.03956257,0
2020-07-17 11:46:00,0.00189830,0.00190220,0.00189790,0.00190190,788.77000000,2020-07-17 11:46:59.999,1.49897576,77,637.25000000,1.21110380,0
2020-07-17 11:47:00,0.00190160,0.00190200,0.00190120,0.00190190,33.85000000,2020-07-17 11:47:59.999,0.06437172,18,22.05000000,0.04193297,0
2020-07-17 11:48:00,0.00190190,0.00190230,0.00190160,0.00190230,45.94000000,2020-07-17 11:48:59.999,0.08738415,24,27.03000000,0.05141585,0
2020-07-17 11:49:00,0.00190230,0.00190290,0.00189920,0.00190110,289.63000000,2020-07-17 11:49:59.999,0.55061672,64,118.86000000,0.22604539,0
2020-07-17 11:50:00,0.00190120,0.00190390,0.00190100,0.00190390,142.97000000,2020-07-17 11:50:59.999,0.27205210,60,120.52000000,0.22935456,0
2020-07-17 11:51:00,0.00190390,0.00190430,0.00190190,0.00190380,187.65000000,2020-07-17 11:51:59.999,0.35720633,51,88.10000000,0.16768731,0
2020-07-17 11:52:00,0.00190380,0.00190490,0.00190260,0.00190400,186.43000000,2020-07-17 11:52:59.999,0.35496584,59,131.99000000,0.25130708,0
2020-07-17 11:53:00,0.00190370,0.00190390,0.00190140,0.00190320,283.47000000,2020-07-17 11:53:59.999,0.53932116,38,63.67000000,0.12114486,0
2020-07-17 11:54:00,0.00190360,0.00190390,0.00190140,0.00190390,117.68000000,2020-07-17 11:54:59.999,0.22388703,53,49.41000000,0.09401566,0
2020-07-17 11:55:00,0.00190360,0.00190510,0.00190240,0.00190310,239.24000000,2020-07-17 11:55:59.999,0.45556584,62,203.05000000,0.38670096,0
2020-07-17 11:56:00,0.00190410,0.00190470,0.00190220,0.00190360,35.18000000,2020-07-17 11:56:59.999,0.06696708,26,18.00000000,0.03426700,0
2020-07-17 11:57:00,0.00190340,0.00190470,0.00190270,0.00190320,112.51000000,2020-07-17 11:57:59.999,0.21420118,40,71.15000000,0.13545032,0
2020-07-17 11:58:00,0.00190370,0.00190370,0.00190100,0.00190250,454.81000000,2020-07-17 11:58:59.999,0.86493009,66,39.24000000,0.07462682,0
2020-07-17 11:59:00,0.00190290,0.00190380,0.00190220,0.00190350,96.11000000,2020-07-17 11:59:59.999,0.18291266,23,83.74000000,0.15936949,0
2020-07-17 12:00:00,0.00190330,0.00190420,0.00190270,0.00190320,120.18000000,2020-07-17 12:00:59.999,0.22880456,40,59.37000000,0.11303561,0
2020-07-17 12:01:00,0.00190370,0.00190370,0.00190100,0.00190230,606.60000000,2020-07-17 12:01:59.999,1.15395626,65,152.74000000,0.29049590,0
2020-07-17 12:02:00,0.00190230,0.00190430,0.00190230,0.00190240,200.72000000,2020-07-17 12:02:59.999,0.38208107,32,56.82000000,0.10817555,0
2020-07-17 12:03:00,0.00190260,0.00190490,0.00190230,0.00190420,211.73000000,2020-07-17 12:03:59.999,0.40310330,32,138.08000000,0.26294074,0
2020-07-17 12:04:00,0.00190380,0.00190380,0.00190230,0.00190280,339.49000000,2020-07-17 12:04:59.999,0.64592051,30,70.19000000,0.13359840,0
2020-07-17 12:05:00,0.00190280,0.00190280,0.00190230,0.00190270,34.35000000,2020-07-17 12:05:59.999,0.06535125,25,27.32000000,0.05197753,0
2020-07-17 12:06:00,0.00190240,0.00190340,0.00190130,0.00190310,381.33000000,2020-07-17 12:06:59.999,0.72540210,48,114.10000000,0.21705063,0
2020-07-17 12:07:00,0.00190330,0.00190360,0.00190020,0.00190020,411.80000000,2020-07-17 12:07:59.999,0.78310660,54,48.12000000,0.09153632,0
2020-07-17 12:08:00,0.00190010,0.00190140,0.00189830,0.00190010,704.42000000,2020-07-17 12:08:59.999,1.33829659,96,470.82000000,0.89453732,0
2020-07-17 12:09:00,0.00190010,0.00190020,0.00189710,0.00189840,262.78000000,2020-07-17 12:09:59.999,0.49887152,62,152.59000000,0.28972755,0
2020-07-17 12:10:00,0.00189880,0.00189890,0.00189670,0.00189670,170.60000000,2020-07-17 12:10:59.999,0.32372224,62,86.24000000,0.16365762,0
2020-07-17 12:11:00,0.00189730,0.00189770,0.00189660,0.00189670,106.00000000,2020-07-17 12:11:59.999,0.20110515,35,39.12000000,0.07422942,0
2020-07-17 12:12:00,0.00189760,0.00189770,0.00189680,0.00189770,62.35000000,2020-07-17 12:12:59.999,0.11830285,28,35.91000000,0.06813795,0
2020-07-17 12:13:00,0.00189760,0.00189960,0.00189670,0.00189900,685.06000000,2020-07-17 12:13:59.999,1.30008283,91,616.53000000,1.17002385,0
2020-07-17 12:14:00,0.00189880,0.00189980,0.00189700,0.00189820,874.66000000,2020-07-17 12:14:59.999,1.66077149,67,403.99000000,0.76704196,0
2020-07-17 12:15:00,0.00189780,0.00189930,0.00189710,0.00189880,440.92000000,2020-07-17 12:15:59.999,0.83709696,68,198.33000000,0.37649759,0
2020-07-17 12:16:00,0.00189850,0.00189890,0.00189700,0.00189700,460.22000000,2020-07-17 12:16:59.999,0.87335188,84,20.10000000,0.03815152,0
2020-07-17 12:17:00,0.00189740,0.00189760,0.00189600,0.00189600,446.21000000,2020-07-17 12:17:59.999,0.84643575,32,18.19000000,0.03450984,0
2020-07-17 12:18:00,0.00189620,0.00189660,0.00189600,0.00189610,595.87000000,2020-07-17 12:18:59.999,1.12989951,38,439.06000000,0.83258581,0
2020-07-17 12:19:00,0.00189600,0.00189610,0.00189500,0.00189610,630.96000000,2020-07-17 12:19:59.999,1.19599019,116,198.92000000,0.37709386,0
2020-07-17 12:20:00,0.00189590,0.00189620,0.00189500,0.00189500,285.73000000,2020-07-17 12:20:59.999,0.54176661,29,149.46000000,0.28339237,0
2020-07-17 12:21:00,0.00189540,0.00189540,0.00189400,0.00189400,1575.19000000,2020-07-17 12:21:59.999,2.98407465,130,497.09000000,0.94157866,0
2020-07-17 12:22:00,0.00189400,0.00189510,0.00189110,0.00189220,2028.78000000,2020-07-17 12:22:59.999,3.84113959,360,495.68000000,0.93887389,0
2020-07-17 12:23:00,0.00189220,0.00189350,0.00189010,0.00189320,415.06000000,2020-07-17 12:23:59.999,0.78481327,131,89.19000000,0.16872789,0
2020-07-17 12:24:00,0.00189340,0.00189350,0.00189160,0.00189200,80.14000000,2020-07-17 12:24:59.999,0.15167315,49,43.59000000,0.08252240,0
2020-07-17 12:25:00,0.00189220,0.00189540,0.00189190,0.00189410,158.47000000,2020-07-17 12:25:59.999,0.30009555,77,109.60000000,0.20756378,0
2020-07-17 12:26:00,0.00189410,0.00189460,0.00189110,0.00189210,1303.50000000,2020-07-17 12:26:59.999,2.46655616,76,27.27000000,0.05163426,0
2020-07-17 12:27:00,0.00189210,0.00189430,0.00189200,0.00189300,78.02000000,2020-07-17 12:27:59.999,0.14771100,41,49.51000000,0.09373478,0
2020-07-17 12:28:00,0.00189260,0.00189600,0.00189200,0.00189520,464.48000000,2020-07-17 12:28:59.999,0.87938058,61,341.73000000,0.64689283,0
2020-07-17 12:29:00,0.00189520,0.00189520,0.00189260,0.00189370,65.27000000,2020-07-17 12:29:59.999,0.12358377,36,26.71000000,0.05058594,0
2020-07-17 12:30:00,0.00189360,0.00189540,0.00189270,0.00189290,29.74000000,2020-07-17 12:30:59.999,0.05632065,27,14.93000000,0.02827651,0
2020-07-17 12:31:00,0.00189450,0.00189540,0.00189330,0.00189400,188.17000000,2020-07-17 12:31:59.999,0.35655499,29,123.69000000,0.23436510,0
2020-07-17 12:32:00,0.00189400,0.00189440,0.00189250,0.00189350,103.36000000,2020-07-17 12:32:59.999,0.19569052,37,38.77000000,0.07341922,0
2020-07-17 12:33:00,0.00189290,0.00189430,0.00189260,0.00189430,66.15000000,2020-07-17 12:33:59.999,0.12526001,29,43.61000000,0.08259487,0
2020-07-17 12:34:00,0.00189370,0.00189500,0.00189310,0.00189500,277.41000000,2020-07-17 12:34:59.999,0.52561263,41,256.10000000,0.48526081,0
2020-07-17 12:35:00,0.00189500,0.00189600,0.00189270,0.00189350,181.26000000,2020-07-17 12:35:59.999,0.34332604,44,83.92000000,0.15901673,0
2020-07-17 12:36:00,0.00189290,0.00189590,0.00189200,0.00189590,1063.49000000,2020-07-17 12:36:59.999,2.01297205,69,233.91000000,0.44300602,0
2020-07-17 12:37:00,0.00189550,0.00189650,0.00189310,0.00189500,1593.77000000,2020-07-17 12:37:59.999,3.01971168,68,1228.47000000,2.32736296,0
2020-07-17 12:38:00,0.00189490,0.00189710,0.00189390,0.00189530,457.76000000,2020-07-17 12:38:59.999,0.86797072,87,271.19000000,0.51423834,0
2020-07-17 12:39:00,0.00189520,0.00189550,0.00189280,0.00189370,532.58000000,2020-07-17 12:39:59.999,1.00867284,51,491.83000000,0.93148513,0
2020-07-17 12:40:00,0.00189350,0.00189380,0.00189240,0.00189350,86.68000000,2020-07-17 12:40:59.999,0.16413492,32,26.44000000,0.05006573,0
2020-07-17 12:41:00,0.00189380,0.00189380,0.00189170,0.00189300,942.92000000,2020-07-17 12:41:59.999,1.78436830,45,147.53000000,0.27929335,0
2020-07-17 12:42:00,0.00189300,0.00189300,0.00189190,0.00189260,355.74000000,2020-07-17 12:42:59.999,0.67336902,64,306.56000000,0.58028853,0
2020-07-17 12:43:00,0.00189260,0.00189400,0.00189170,0.00189400,1126.89000000,2020-07-17 12:43:59.999,2.13302721,97,671.32000000,1.27081789,0
2020-07-17 12:44:00,0.00189270,0.00189490,0.00189270,0.00189410,189.89000000,2020-07-17 12:44:59.999,0.35970562,63,29.27000000,0.05544833,0
2020-07-17 12:45:00,0.00189400,0.00189400,0.00189110,0.00189130,440.72000000,2020-07-17 12:45:59.999,0.83387445,56,59.89000000,0.11332462,0
2020-07-17 12:46:00,0.00189200,0.00189480,0.00189200,0.00189430,20.10000000,2020-07-17 12:46:59.999,0.03805708,13,13.09000000,0.02478228,0
2020-07-17 12:47:00,0.00189380,0.00189480,0.00189290,0.00189450,83.28000000,2020-07-17 12:47:59.999,0.15775941,27,64.63000000,0.12243932,0
2020-07-17 12:48:00,0.00189380,0.00189410,0.00189250,0.00189340,173.78000000,2020-07-17 12:48:59.999,0.32902470,26,76.83000000,0.14551469,0
2020-07-17 12:49:00,0.00189290,0.00189400,0.00189160,0.00189370,687.84000000,2020-07-17 12:49:59.999,1.30241119,127,588.79000000,1.11498589,0
2020-07-17 12:50:00,0.00189340,0.00189560,0.00189250,0.00189560,951.78000000,2020-07-17 12:50:59.999,1.80280154,90,847.64000000,1.60556650,0
2020-07-17 12:51:00,0.00189540,0.00189660,0.00189240,0.00189300,220.33000000,2020-07-17 12:51:59.999,0.41733610,41,107.00000000,0.20279420,0
2020-07-17 12:52:00,0.00189250,0.00189300,0.00189240,0.00189260,61.36000000,2020-07-17 12:52:59.999,0.11613377,26,20.67000000,0.03912247,0
2020-07-17 12:53:00,0.00189280,0.00189320,0.00189210,0.00189280,167.58000000,2020-07-17 12:53:59.999,0.31714518,31,136.55000000,0.25842637,0
2020-07-17 12:54:00,0.00189310,0.00189390,0.00189230,0.00189340,74.19000000,2020-07-17 12:54:59.999,0.14046342,31,62.94000000,0.11917142,0
2020-07-17 12:55:00,0.00189310,0.00189490,0.00189300,0.00189460,524.93000000,2020-07-17 12:55:59.999,0.99429814,33,448.80000000,0.85011209,0
2020-07-17 12:56:00,0.00189430,0.00189430,0.00189300,0.00189300,299.19000000,2020-07-17 12:56:59.999,0.56669396,27,34.93000000,0.06614603,0
2020-07-17 12:57:00,0.00189300,0.00189340,0.00189300,0.00189300,195.93000000,2020-07-17 12:57:59.999,0.37093663,37,106.37000000,0.20138796,0
2020-07-17 12:58:00,0.00189300,0.00189310,0.00189170,0.00189260,192.76000000,2020-07-17 12:58:59.999,0.36485125,26,128.85000000,0.24388584,0
2020-07-17 12:59:00,0.00189270,0.00189270,0.00189140,0.00189250,221.35000000,2020-07-17 12:59:59.999,0.41871265,34,76.72000000,0.14515386,0
2020-07-17 13:00:00,0.00189190,0.00189300,0.00189110,0.00189300,96.13000000,2020-07-17 13:00:59.999,0.18185410,46,24.72000000,0.04678117,0
2020-07-17 13:01:00,0.00189300,0.00189450,0.00189300,0.00189450,65.43000000,2020-07-17 13:01:59.999,0.12387424,16,42.93000000,0.08127104,0
2020-07-17 13:02:00,0.00189410,0.00189450,0.00189190,0.00189210,202.55000000,2020-07-17 13:02:59.999,0.38349602,33,108.79000000,0.20596662,0
2020-07-17 13:03:00,0.00189260,0.00189450,0.00189150,0.00189450,116.05000000,2020-07-17 13:03:59.999,0.21961686,41,100.74000000,0.19063720,0
2020-07-17 13:04:00,0.00189390,0.00189680,0.00189250,0.00189600,1418.52000000,2020-07-17 13:04:59.999,2.68829255,80,407.06000000,0.77151793,0
2020-07-17 13:05:00,0.00189590,0.00189690,0.00189510,0.00189510,116.82000000,2020-07-17 13:05:59.999,0.22146857,27,28.09000000,0.05326258,0
2020-07-17 13:06:00,0.00189510,0.00189580,0.00189510,0.00189510,26.70000000,2020-07-17 13:06:59.999,0.05060217,17,4.91000000,0.00930671,0
2020-07-17 13:07:00,0.00189540,0.00189610,0.00189520,0.00189550,75.06000000,2020-07-17 13:07:59.999,0.14228660,29,32.91000000,0.06238512,0
2020-07-17 13:08:00,0.00189540,0.00189640,0.00189500,0.00189550,186.84000000,2020-07-17 13:08:59.999,0.35415376,21,161.28000000,0.30570568,0
2020-07-17 13:09:00,0.00189550,0.00189630,0.00189500,0.00189610,413.97000000,2020-07-17 13:09:59.999,0.78452976,23,1.00000000,0.00189570,0
2020-07-17 13:10:00,0.00189630,0.00189640,0.00189500,0.00189500,441.84000000,2020-07-17 13:10:59.999,0.83733364,39,86.69000000,0.16430916,0
2020-07-17 13:11:00,0.00189500,0.00189510,0.00189230,0.00189250,489.79000000,2020-07-17 13:11:59.999,0.92710424,36,48.66000000,0.09213069,0
2020-07-17 13:12:00,0.00189280,0.00189280,0.00189150,0.00189210,310.61000000,2020-07-17 13:12:59.999,0.58779024,43,102.56000000,0.19405651,0
2020-07-17 13:13:00,0.00189210,0.00189440,0.00189160,0.00189200,607.52000000,2020-07-17 13:13:59.999,1.14972078,54,600.60000000,1.13661820,0
2020-07-17 13:14:00,0.00189190,0.00189200,0.00189150,0.00189170,64.47000000,2020-07-17 13:14:59.999,0.12197241,23,47.02000000,0.08896139,0
2020-07-17 13:15:00,0.00189160,0.00189200,0.00189110,0.00189160,198.05000000,2020-07-17 13:15:59.999,0.37461893,40,118.77000000,0.22469146,0
2020-07-17 13:16:00,0.00189150,0.00189150,0.00189110,0.00189120,183.51000000,2020-07-17 13:16:59.999,0.34706392,35,22.52000000,0.04259471,0
2020-07-17 13:17:00,0.00189110,0.00189120,0.00188880,0.00188880,1500.88000000,2020-07-17 13:17:59.999,2.83625341,230,117.90000000,0.22274332,0
2020-07-17 13:18:00,0.00188880,0.00189150,0.00188800,0.00189050,834.45000000,2020-07-17 13:18:59.999,1.57645696,136,327.00000000,0.61789202,0
2020-07-17 13:19:00,0.00188910,0.00189020,0.00188860,0.00189000,176.49000000,2020-07-17 13:19:59.999,0.33353365,35,131.01000000,0.24762897,0
2020-07-17 13:20:00,0.00189010,0.00189010,0.00188880,0.00188990,335.87000000,2020-07-17 13:20:59.999,0.63471614,38,160.30000000,0.30297875,0
2020-07-17 13:21:00,0.00188970,0.00189100,0.00188880,0.00189100,731.33000000,2020-07-17 13:21:59.999,1.38231738,47,594.25000000,1.12327309,0
2020-07-17 13:22:00,0.00189100,0.00189180,0.00189030,0.00189170,88.37000000,2020-07-17 13:22:59.999,0.16715831,34,72.51000000,0.13716509,0
2020-07-17 13:23:00,0.00189160,0.00189180,0.00188990,0.00189170,986.78000000,2020-07-17 13:23:59.999,1.86598400,45,716.07000000,1.35410123,0
2020-07-17 13:24:00,0.00189170,0.00189180,0.00188980,0.00189170,260.99000000,2020-07-17 13:24:59.999,0.49361926,52,167.06000000,0.31601237,0
2020-07-17 13:25:00,0.00189160,0.00189180,0.00189060,0.00189110,75.01000000,2020-07-17 13:25:59.999,0.14186908,37,38.72000000,0.07324073,0
2020-07-17 13:26:00,0.00189090,0.00189130,0.00188960,0.00188960,474.59000000,2020-07-17 13:26:59.999,0.89719553,31,44.19000000,0.08354556,0
2020-07-17 13:27:00,0.00188970,0.00189130,0.00188960,0.00189100,587.53000000,2020-07-17 13:27:59.999,1.11043290,36,560.48000000,1.05929251,0
2020-07-17 13:28:00,0.00189060,0.00189180,0.00189060,0.00189180,818.03000000,2020-07-17 13:28:59.999,1.54752411,32,798.31000000,1.51023115,0
2020-07-17 13:29:00,0.00189170,0.00189200,0.00189110,0.00189200,989.76000000,2020-07-17 13:29:59.999,1.87235598,41,944.94000000,1.78757663,0
2020-07-17 13:30:00,0.00189190,0.00189200,0.00189020,0.00189030,281.36000000,2020-07-17 13:30:59.999,0.53220941,63,169.30000000,0.32027030,0
2020-07-17 13:31:00,0.00189140,0.00189250,0.00189120,0.00189250,180.07000000,2020-07-17 13:31:59.999,0.34061522,34,97.13000000,0.18373155,0
2020-07-17 13:32:00,0.00189200,0.00189280,0.00189160,0.00189280,142.97000000,2020-07-17 13:32:59.999,0.27059385,24,117.09000000,0.22162479,0
2020-07-17 13:33:00,0.00189290,0.00189290,0.00188980,0.00189140,1571.77000000,2020-07-17 13:33:59.999,2.97415683,76,118.93000000,0.22501369,0
2020-07-17 13:34:00,0.00189200,0.00189270,0.00189040,0.00189140,63.64000000,2020-07-17 13:34:59.999,0.12039586,32,41.91000000,0.07929341,0
2020-07-17 13:35:00,0.00189080,0.00189110,0.00188960,0.00188990,39.79000000,2020-07-17 13:35:59.999,0.07520658,24,20.88000000,0.03947074,0
2020-07-17 13:36:00,0.00188980,0.00189110,0.00188960,0.00189040,954.40000000,2020-07-17 13:36:59.999,1.80461497,80,365.65000000,0.69142120,0
2020-07-17 13:37:00,0.00189010,0.00189240,0.00188960,0.00189120,315.09000000,2020-07-17 13:37:59.999,0.59584387,44,203.74000000,0.38528721,0
2020-07-17 13:38:00,0.00189130,0.00189190,0.00189050,0.00189140,66.07000000,2020-07-17 13:38:59.999,0.12494707,33,31.83000000,0.06020862,0
2020-07-17 13:39:00,0.00189090,0.00189210,0.00189050,0.00189200,27.31000000,2020-07-17 13:39:59.999,0.05164503,19,14.90000000,0.02817852,0
2020-07-17 13:40:00,0.00189160,0.00189360,0.00189060,0.00189260,830.61000000,2020-07-17 13:40:59.999,1.57229481,92,150.99000000,0.28580827,0
2020-07-17 13:41:00,0.00189280,0.00189280,0.00189210,0.00189260,324.89000000,2020-07-17 13:41:59.999,0.61487266,32,154.30000000,0.29202303,0
2020-07-17 13:42:00,0.00189290,0.00189400,0.00189280,0.00189400,305.70000000,2020-07-17 13:42:59.999,0.57881234,39,26.94000000,0.05100898,0
2020-07-17 13:43:00,0.00189400,0.00189430,0.00189340,0.00189420,108.41000000,2020-07-17 13:43:59.999,0.20532766,26,49.07000000,0.09294283,0
2020-07-17 13:44:00,0.00189420,0.00189500,0.00189390,0.00189430,481.68000000,2020-07-17 13:44:59.999,0.91248836,56,146.64000000,0.27780408,0
2020-07-17 13:45:00,0.00189430,0.00189600,0.00189430,0.00189500,742.62000000,2020-07-17 13:45:59.999,1.40711982,57,255.92000000,0.48501896,0
2020-07-17 13:46:00,0.00189520,0.00189600,0.00189410,0.00189520,245.75000000,2020-07-17 13:46:59.999,0.46573297,56,158.45000000,0.30030377,0
2020-07-17 13:47:00,0.00189560,0.00189660,0.00189500,0.00189500,2203.77000000,2020-07-17 13:47:59.999,4.17869568,65,220.69000000,0.41845892,0
2020-07-17 13:48:00,0.00189500,0.00189500,0.00189120,0.00189180,324.13000000,2020-07-17 13:48:59.999,0.61385742,49,77.59000000,0.14684431,0
2020-07-17 13:49:00,0.00189230,0.00189290,0.00188850,0.00188970,855.34000000,2020-07-17 13:49:59.999,1.61684459,91,293.41000000,0.55443263,0
2020-07-17 13:50:00,0.00188960,0.00188970,0.00188800,0.00188880,337.81000000,2020-07-17 13:50:59.999,0.63820585,63,301.44000000,0.56952103,0
2020-07-17 13:51:00,0.00188910,0.00189110,0.00188840,0.00189050,344.38000000,2020-07-17 13:51:59.999,0.65082526,40,305.36000000,0.57710193,0
2020-07-17 13:52:00,0.00189050,0.00189180,0.00189050,0.00189150,31.18000000,2020-07-17 13:52:59.999,0.05895618,20,7.43000000,0.01405345,0
2020-07-17 13:53:00,0.00189120,0.00189170,0.00189050,0.00189170,177.62000000,2020-07-17 13:53:59.999,0.33584791,37,110.90000000,0.20967969,0
2020-07-17 13:54:00,0.00189170,0.00189340,0.00189130,0.00189250,139.38000000,2020-07-17 13:54:59.999,0.26380234,45,114.53000000,0.21676898,0
