__v,_id,activityHotness,coin,createdAt,favoriteCount,hashtags,hotness,id,isRetweeted,language,links,mentions,publishedAt,retweetCount,symbols,twitteratiScore,updatedAt,username
0,5eeb7a92f9c78f00196fdf80,3.0301337002713233,59d21e9b83a0523906a45dc5,2020-06-18T14:30:42.969Z,18,['EOSIO'],73719.40138370027,1273076309808123904,False,en,[],['ultra_io'],2020-06-17T02:13:39.000Z,1,[],0,2020-06-18T14:30:42.969Z,block_one_
0,5ee70440f9217d00185fad10,3.7864597824528,59d21e9b83a0523906a45dc5,2020-06-15T05:16:48.496Z,14,"['EOSIO', 'webinar', 'smartcontract']",73712.64423756023,1272395611300433920,False,en,['https://twitter.com/i/web/status/1272395611300433920'],[],2020-06-15T05:08:48.000Z,7,[],0,2020-06-15T05:16:48.496Z,block_one_
0,5ee70082f9217d00185f93aa,3.449987545831587,59d21e9b83a0523906a45dc5,2020-06-15T05:00:50.179Z,0,[],73711.73600606434,1272343812149440512,True,en,[],"['glxyint', 'VentureBeat', 'PlayableWorlds', 'block_one_']",2020-06-15T01:42:58.000Z,7,[],0,2020-06-15T05:00:50.179Z,block_one_
0,5ee390cef1ccab00191685dc,4.143134726391533,59d21e9b83a0523906a45dc5,2020-06-12T14:27:27.668Z,30,['EOSIOHackathon'],73702.51100509676,1271445256890986497,False,en,['https://hackathon.eos.io/news/winner-of-coding-for-change-virtual-hackathon-lifebank?utm_source=twitter&utm_medium=social&utm_campaign=virtual_hackathon&utm_content=winner'],[],2020-06-12T14:12:26.000Z,8,[],0,2020-06-12T14:27:27.668Z,block_one_
0,5ee390cef1ccab00191685db,3.190476350346503,59d21e9b83a0523906a45dc5,2020-06-12T14:27:27.668Z,12,"['EOSIOHackathon', 'EOSIO']",73701.57959672071,1271447185175900160,False,en,['https://twitter.com/i/web/status/1271447185175900160'],[],2020-06-12T14:20:05.000Z,3,[],0,2020-06-12T14:27:27.668Z,block_one_
0,5ee2fa28c75b9700190d7d0a,4.754451888703846,59d21e9b83a0523906a45dc5,2020-06-12T03:44:41.186Z,49,['EOSIO'],73701.02889633314,1271255600580550658,False,en,['https://twitter.com/IGN/status/1271215984209248256'],['playmythical'],2020-06-12T01:38:48.000Z,16,[],0,2020-06-12T03:44:41.186Z,block_one_
0,5ee2fa28c75b9700190d7d0b,2.8903717578961645,59d21e9b83a0523906a45dc5,2020-06-12T03:44:41.186Z,0,['gaming'],73698.91926064678,1271233353203609603,True,en,[],"['glxyint', 'PlayableWorlds']",2020-06-12T00:10:24.000Z,4,[],0,2020-06-12T03:44:41.186Z,block_one_
0,5ee1b5ebe4a0920019d36329,5.217649463480582,59d21e9b83a0523906a45dc5,2020-06-11T04:41:15.873Z,0,[],73697.319917982,1270877614014492672,True,en,[],['bytemaster7'],2020-06-11T00:36:49.000Z,41,[],0,2020-06-11T04:41:15.873Z,block_one_
0,5ee1db6ce4a0920019d4afab,3.2268439945173775,59d21e9b83a0523906a45dc5,2020-06-11T07:21:16.766Z,8,['EOSIOHackathon'],73696.41628843897,1270976109459333120,False,en,['https://twitter.com/i/web/status/1270976109459333120'],[],2020-06-11T07:08:12.000Z,4,[],0,2020-06-11T07:21:16.766Z,block_one_
0,5ee1cc6be4a0920019d42f6e,0.0,59d21e9b83a0523906a45dc5,2020-06-11T06:17:16.761Z,0,[],73693.02041666667,1270960793379454976,False,en,['https://twitter.com/i/web/status/1270960793379454976'],['freemarketsite'],2020-06-11T06:07:21.000Z,0,[],0,2020-06-11T06:17:16.761Z,block_one_
